0.4 1.0 10 0.697983837128 -2.74942657189
0.4 10.0 45 0.475455474854 -16.074730991
1.0 10.0 45 0.712648010254 -8.14175982427
2.0 10.0 45 0.968736457825 -4.78106038169
1.0 100.0 460 0.684155273437 -16.8332196731
