    5.900000    1.000000    3.743527    2.139571  244.401603
    7.800000    1.000000    3.743527    2.412241  200.192028
   10.100000    1.000000    3.743527    2.699173  165.964313
   14.300000    1.000000    3.743527    3.146406  128.429981
   26.200000    1.000000    3.743527    4.132179   81.315896
