  0.000000000  0.000000000  0.000000000      18
       1       3   -7.658369609   -8.787816047
       1       4   -5.398627079   -6.542900993
       1       5   -2.637812298   -3.746380004
       1       6   -2.553757655   -3.659316866
       1       7   -2.335223377   -3.464612166
       1       8   -2.231547414   -3.340710414
       1       9   -2.171942346   -3.276359795
       1      10   -0.296904984    0.069156696
       1      11    0.938640216    1.394881818
       1      12    3.072094150    3.678022423
       1      13    3.379239159    3.253339999
       1      14    3.420999837    4.082746296
       1      15    3.501855395    3.602318124
       1      16    4.177095802    4.608048474
       1      17    4.410476932    5.003741216
       1      18    4.447727866    4.296048047
       1      19    4.757633759    5.388994547
       1      20    5.789948476    5.653976113
  0.000000000  0.111111111  0.000000000      18
       1       3   -7.577641934   -8.704018171
       1       4   -5.398768850   -6.526430511
       1       5   -3.104838433   -4.236322694
       1       6   -3.010510513   -4.143132743
       1       7   -2.663423189   -3.781515597
       1       8   -2.575827572   -3.691870783
       1       9   -2.264547303   -3.380454369
       1      10    0.250385581    0.646257770
       1      11    1.501559511    1.980202948
       1      12    2.662335354    3.191465590
       1      13    3.260384688    3.845368775
       1      14    3.549394255    3.770226403
       1      15    3.563824599    3.493691547
       1      16    4.017160895    4.390855919
       1      17    4.521488192    5.043726180
       1      18    4.590731185    4.452449818
       1      19    4.811976284    5.398688157
       1      20    5.883639400    5.754719808
 -0.000000000  0.222222222  0.000000000      18
       1       3   -7.406364121   -8.529175527
       1       4   -5.611917417   -6.718687664
       1       5   -4.190825688   -5.389902885
       1       6   -3.817558085   -5.038505501
       1       7   -3.077476644   -4.210166456
       1       8   -2.954275846   -4.090660194
       1       9   -2.239959011   -3.337241184
       1      10    0.720158764    1.203228529
       1      11    1.050191073    1.484464563
       1      12    2.852456773    3.371052085
       1      13    2.918994579    3.376324730
       1      14    3.379836186    3.954345503
       1      15    3.968403783    3.893666957
       1      16    4.116110411    4.177409968
       1      17    4.928062980    4.775942001
       1      18    5.047012132    5.665432625
       1      19    5.591452639    6.002676870
       1      20    6.167964471    6.390096986
 -0.000000000  0.333333333  0.000000000      18
       1       3   -7.394745402   -8.522530917
       1       4   -6.293551810   -7.450438976
       1       5   -4.820073104   -6.045375186
       1       6   -3.925062135   -5.135710099
       1       7   -3.448231447   -4.596455585
       1       8   -3.295416696   -4.449746930
       1       9   -2.477921444   -3.556647978
       1      10    0.330529360    0.668110296
       1      11    0.537711372    1.030237406
       1      12    2.398610624    2.818201494
       1      13    2.785569986    3.218338856
       1      14    3.258432217    3.827064169
       1      15    4.600854185    4.599527922
       1      16    4.632869976    4.743501276
       1      17    5.319811380    5.953952729
       1      18    5.490293868    5.348895627
       1      19    6.138399253    6.363892264
       1      20    6.292021730    6.481183112
  0.000000000  0.444444444  0.000000000      18
       1       3   -7.609629619   -8.770010785
       1       4   -6.856761128   -8.054381793
       1       5   -4.749323645   -5.939610531
       1       6   -3.756857269   -4.942344663
       1       7   -3.666919532   -4.823776061
       1       8   -3.493086361   -4.657431318
       1       9   -2.973799133   -4.058877283
       1      10    0.140825872    0.420914953
       1      11    0.201618775    0.673994769
       1      12    2.096493428    2.475613540
       1      13    2.420013190    2.820827255
       1      14    3.170395974    3.719496750
       1      15    5.088182217    5.246772526
       1      16    5.294840072    5.896992101
       1      17    5.526614272    5.808533067
       1      18    5.934158107    6.044151578
       1      19    6.348234081    6.612773755
       1      20    6.432449885    6.276566056
  0.000000000  0.555555556  0.000000000      18
       1       3   -7.609629619   -8.770012624
       1       4   -6.856761128   -8.054384562
       1       5   -4.749323645   -5.939609887
       1       6   -3.756857269   -4.942344440
       1       7   -3.666919532   -4.823775638
       1       8   -3.493086361   -4.657431207
       1       9   -2.973799133   -4.058877161
       1      10    0.140825872    0.420915181
       1      11    0.201618775    0.673994588
       1      12    2.096493428    2.475614055
       1      13    2.420013190    2.820826697
       1      14    3.170395974    3.719496587
       1      15    5.088182217    5.246776883
       1      16    5.294840072    5.896991701
       1      17    5.526614272    5.808533323
       1      18    5.934158107    6.044148094
       1      19    6.348234081    6.612773340
       1      20    6.432449885    6.276565469
 -0.000000000  0.666666667  0.000000000      18
       1       3   -7.394745402   -8.522535771
       1       4   -6.293551810   -7.450443129
       1       5   -4.820073104   -6.045373642
       1       6   -3.925062135   -5.135708921
       1       7   -3.448231447   -4.596454544
       1       8   -3.295416696   -4.449746473
       1       9   -2.477921444   -3.556648049
       1      10    0.330529360    0.668111093
       1      11    0.537711372    1.030236015
       1      12    2.398610624    2.818202866
       1      13    2.785569986    3.218338214
       1      14    3.258432217    3.827063854
       1      15    4.600854185    4.599529818
       1      16    4.632869976    4.743501759
       1      17    5.319811380    5.953954823
       1      18    5.490293868    5.348898325
       1      19    6.138399253    6.363893068
       1      20    6.292021731    6.481186815
 -0.000000000  0.777777778  0.000000000      18
       1       3   -7.406364121   -8.529178850
       1       4   -5.611917417   -6.718696919
       1       5   -4.190825688   -5.389904085
       1       6   -3.817558085   -5.038502487
       1       7   -3.077476644   -4.210164957
       1       8   -2.954275846   -4.090659665
       1       9   -2.239959011   -3.337242277
       1      10    0.720158764    1.203224300
       1      11    1.050191073    1.484466165
       1      12    2.852456773    3.371052376
       1      13    2.918994579    3.376327005
       1      14    3.379836186    3.954345683
       1      15    3.968403783    3.893667145
       1      16    4.116110411    4.177412161
       1      17    4.928062980    4.775943003
       1      18    5.047012132    5.665435677
       1      19    5.591452639    6.002679232
       1      20    6.167964471    6.390097877
  0.000000000  0.888888889  0.000000000      18
       1       3   -7.577641934   -8.704021937
       1       4   -5.398768850   -6.526434723
       1       5   -3.104838433   -4.236320650
       1       6   -3.010510513   -4.143130369
       1       7   -2.663423189   -3.781513464
       1       8   -2.575827572   -3.691870875
       1       9   -2.264547303   -3.380457472
       1      10    0.250385581    0.646252550
       1      11    1.501559511    1.980202733
       1      12    2.662335354    3.191469541
       1      13    3.260384688    3.845370248
       1      14    3.549394255    3.770230293
       1      15    3.563824599    3.493691441
       1      16    4.017160895    4.390857593
       1      17    4.521488192    5.043730028
       1      18    4.590731185    4.452450421
       1      19    4.811976284    5.398691038
       1      20    5.883639400    5.754721451
  0.111111111  0.111111111  0.000000000      18
       1       3   -7.598750237   -8.724643353
       1       4   -5.430258786   -6.558353939
       1       5   -3.337385667   -4.472415606
       1       6   -3.217791080   -4.359466213
       1       7   -2.371359578   -3.486515475
       1       8   -2.296511225   -3.409777193
       1       9   -2.291540249   -3.409349617
       1      10    0.271134499    0.674115925
       1      11    1.676149573    2.151697359
       1      12    2.374658908    2.892369536
       1      13    3.531034036    3.738558341
       1      14    3.532269235    4.190901999
       1      15    3.539741818    3.413112051
       1      16    4.034293127    4.435524213
       1      17    4.450782663    4.906768437
       1      18    4.585674516    4.448504441
       1      19    4.989432348    5.632323773
       1      20    5.865509622    5.738327390
  0.111111111  0.222222222  0.000000000      18
       1       3   -7.490623294   -8.613500864
       1       4   -5.560289414   -6.665289589
       1       5   -3.981348112   -5.160269017
       1       6   -3.711426795   -4.915148626
       1       7   -2.898454379   -4.027503679
       1       8   -2.771877846   -3.905597092
       1       9   -2.266350348   -3.370205297
       1      10    0.786390271    1.263794429
       1      11    1.819699631    2.280478057
       1      12    2.485661862    2.990717957
       1      13    3.195940295    3.725932821
       1      14    3.394844552    3.772345431
       1      15    3.879328667    3.786086481
       1      16    4.079818449    4.330380039
       1      17    4.482304875    4.921749335
       1      18    4.882585923    4.782881944
       1      19    5.461212823    5.968109412
       1      20    6.128713020    6.119029410
  0.111111111  0.333333333  0.000000000      18
       1       3   -7.391367773   -8.511038774
       1       4   -6.011958831   -7.137253339
       1       5   -4.565869743   -5.789372896
       1       6   -3.899530287   -5.125289079
       1       7   -3.620428291   -4.770823101
       1       8   -3.427486699   -4.588101417
       1       9   -2.343973883   -3.430517415
       1      10    0.953961219    1.481366248
       1      11    1.050025880    1.431280720
       1      12    2.602954439    3.062029537
       1      13    2.987341392    3.419407693
       1      14    3.294036790    3.812217492
       1      15    4.178646415    4.416052867
       1      16    4.462827260    4.367507765
       1      17    5.087161607    5.478716851
       1      18    5.438519267    5.338913411
       1      19    5.997366449    6.317208845
       1      20    6.126777079    6.426492672
  0.111111111  0.444444444  0.000000000      18
       1       3   -7.495399811   -8.632843321
       1       4   -6.609434617   -7.781302066
       1       5   -4.773425442   -5.982366383
       1       6   -3.980016243   -5.161823702
       1       7   -3.970630672   -5.143276180
       1       8   -3.630492483   -4.826424427
       1       9   -2.719069792   -3.797924282
       1      10    0.499943654    0.804336229
       1      11    0.676635986    1.190013128
       1      12    2.525354424    2.979859261
       1      13    2.534623788    2.937163995
       1      14    2.998555098    3.448801456
       1      15    4.746311567    5.193093097
       1      16    5.177208706    5.204735258
       1      17    5.225794204    5.490378955
       1      18    6.018683614    5.928488957
       1      19    6.485141250    6.729872383
       1      20    6.618587623    6.827746929
  0.111111111  0.555555556  0.000000000      18
       1       3   -7.614567896   -8.777755150
       1       4   -6.887267897   -8.081911924
       1       5   -4.739511285   -5.917412695
       1       6   -4.074121071   -5.248625657
       1       7   -3.952537511   -5.136321316
       1       8   -3.539241384   -4.732608174
       1       9   -3.080359617   -4.164355928
       1      10    0.363390315    0.635400003
       1      11    0.454952175    0.953598825
       1      12    2.368511262    2.753787873
       1      13    2.490993747    2.965211091
       1      14    2.806097795    3.229392573
       1      15    4.721542157    5.235153996
       1      16    5.441259912    5.605259376
       1      17    5.999558599    6.421182029
       1      18    6.389454132    6.481722833
       1      19    6.407355156    6.574082866
       1      20    6.868181018    6.878768250
  0.111111111  0.666666667  0.000000000      18
       1       3   -7.474353129   -8.619628519
       1       4   -6.623973782   -7.804230828
       1       5   -4.769368923   -5.971424230
       1       6   -3.970852010   -5.137508255
       1       7   -3.939316008   -5.113308817
       1       8   -3.617695727   -4.810395077
       1       9   -2.708624245   -3.788871689
       1      10    0.461002820    0.759270177
       1      11    0.599427690    1.108208355
       1      12    2.502474139    2.900923804
       1      13    2.546908602    3.008699696
       1      14    2.899124382    3.358067631
       1      15    4.627026623    5.086599848
       1      16    5.219512163    5.287733278
       1      17    5.291975196    5.591624456
       1      18    5.980619522    6.010281642
       1      19    6.342721837    6.575711576
       1      20    6.447524523    6.539096269
  0.111111111  0.777777778  0.000000000      18
       1       3   -7.326806770   -8.448185920
       1       4   -5.979034569   -7.113080411
       1       5   -4.600566680   -5.824924888
       1       6   -3.909186275   -5.130071693
       1       7   -3.606299890   -4.748067884
       1       8   -3.403080846   -4.555589520
       1       9   -2.297983233   -3.382637601
       1      10    0.868236102    1.391656516
       1      11    0.883249065    1.259537809
       1      12    2.596678224    3.110230618
       1      13    2.820533135    3.251935601
       1      14    3.153951733    3.635174872
       1      15    4.125124629    4.445279841
       1      16    4.488943558    4.428763256
       1      17    4.859338723    5.157600506
       1      18    5.364526104    5.369644394
       1      19    5.834426483    5.969883082
       1      20    5.991543513    6.366192786
  0.111111111  0.888888889  0.000000000      18
       1       3   -7.432181744   -8.557569122
       1       4   -5.481297154   -6.589007682
       1       5   -3.851231313   -5.034230789
       1       6   -3.617224889   -4.822117514
       1       7   -3.078453032   -4.201933507
       1       8   -2.942526839   -4.070122017
       1       9   -2.213176674   -3.314966932
       1      10    0.705614568    1.175233359
       1      11    1.701802848    2.172089888
       1      12    2.065742889    2.581512488
       1      13    3.225848919    3.659973317
       1      14    3.485251013    4.017819812
       1      15    3.860147548    3.787246739
       1      16    4.089488804    4.343192687
       1      17    4.186748634    4.570708558
       1      18    4.854514250    4.722678952
       1      19    5.727383300    6.223729525
       1      20    6.123178692    6.124281976
  0.222222222  0.222222222  0.000000000      18
       1       3   -7.498690743   -8.616508648
       1       4   -5.757611220   -6.865867673
       1       5   -4.399349559   -5.601128311
       1       6   -3.950875171   -5.174995017
       1       7   -2.689050324   -3.818510656
       1       8   -2.583141676   -3.715549178
       1       9   -2.323558808   -3.424440435
       1      10    0.830489874    1.328723774
       1      11    1.241148793    1.649856675
