  0.000000000  0.000000000  0.000000000       8
       1      49    3.164639305    5.272822067
       1      50    3.246470108    3.890877901
       1      51    3.398112823    4.705167136
       1      52    3.546088011    6.348482334
       1      53    3.703779198    5.214578288
       1      54    4.172028324    4.778426448
       1      55    4.288799397    6.830596668
       1      56    4.321023486    6.273988489
  0.000000000  0.250000000  0.000000000       8
       1      49    2.930711103    4.939420184
       1      50    3.302574636    5.463411413
       1      51    3.446603042    4.226273136
       1      52    3.629460186    4.930138104
       1      53    3.933674168    5.798374819
       1      54    4.159533670    6.325900084
       1      55    4.181955033    5.868079365
       1      56    4.342821243    5.377500084
  0.000000000  0.500000000  0.000000000       8
       1      49    2.935290999    4.845703287
       1      50    2.939884648    4.859098910
       1      51    3.810936137    4.914923400
       1      52    3.815553942    4.905269202
       1      53    3.986485134    5.813235838
       1      54    3.996361672    5.791519727
       1      55    4.239373329    6.385392909
       1      56    4.241068120    6.352551497
  0.000000000  0.750000000  0.000000000       8
       1      49    2.930711103    4.939421307
       1      50    3.302574636    5.463411957
       1      51    3.446603042    4.226273363
       1      52    3.629460186    4.930138116
       1      53    3.933674168    5.798374297
       1      54    4.159533670    6.325885232
       1      55    4.181955033    5.868078208
       1      56    4.342821243    5.377499883
  0.142857143  0.000000000  0.000000000       8
       1      49    3.222479445    4.648016976
       1      50    3.370239359    5.384811990
       1      51    3.470555873    5.657998348
       1      52    3.523642978    5.630455120
       1      53    3.591616223    4.573574738
       1      54    4.157145521    6.106826466
       1      55    4.269686120    5.235199880
       1      56    4.398236779    6.538001348
  0.142857143  0.250000000  0.000000000       8
       1      49    2.868757832    4.912080721
       1      50    3.328992837    5.472695993
       1      51    3.550042876    4.549866613
       1      52    3.700525441    5.091611945
       1      53    3.863649455    5.733040227
       1      54    4.182097734    6.325418051
       1      55    4.240657285    6.565069676
       1      56    4.353278468    5.816015097
  0.142857143  0.500000000  0.000000000       8
       1      49    2.990233990    4.990444327
       1      50    2.992613002    4.996949992
       1      51    3.846327379    5.207305390
       1      52    3.850769689    5.210045869
       1      53    4.056380263    6.169140879
       1      54    4.069002484    6.169295189
       1      55    4.188690969    5.928194563
       1      56    4.191050359    5.909813418
  0.142857143  0.750000000  0.000000000       8
       1      49    2.865086646    4.910583951
       1      50    3.330805928    5.466502876
       1      51    3.549918556    4.550528240
       1      52    3.700387421    5.094397019
       1      53    3.864866880    5.734232869
       1      54    4.189037045    6.339176358
       1      55    4.245810851    6.565189312
       1      56    4.350430058    5.834293702
  0.285714286  0.000000000  0.000000000       8
       1      49    3.103211080    4.952893719
       1      50    3.210777009    5.706176533
       1      51    3.560325602    5.845321840
       1      52    3.700772855    5.541188439
       1      53    3.935296059    5.168317684
       1      54    4.058177549    5.506910999
       1      55    4.264506222    6.209288864
       1      56    4.423975206    6.738965639
  0.285714286  0.250000000  0.000000000       8
       1      49    3.023014558    5.169868770
       1      50    3.181193842    5.163741957
       1      51    3.640280782    6.227241732
       1      52    3.808208201    5.593543181
       1      53    4.029267976    4.985393203
       1      54    4.141249263    5.981643553
       1      55    4.214606920    6.411637802
       1      56    4.488398502    6.543859967
  0.285714286  0.500000000  0.000000000       8
       1      49    3.077119134    5.119576124
       1      50    3.079620521    5.121373344
       1      51    3.837907886    6.185816649
       1      52    3.839068738    6.183833862
       1      53    4.131125081    6.192309903
       1      54    4.140714114    6.211167592
       1      55    4.384992572    5.720175507
       1      56    4.386481021    5.718539535
  0.285714286  0.750000000  0.000000000       8
       1      49    3.021461241    5.163047373
       1      50    3.182200568    5.168882663
       1      51    3.642333227    6.230535760
       1      52    3.806443070    5.581521824
       1      53    4.030432238    4.994259303
       1      54    4.141479751    5.989991479
       1      55    4.218145856    6.410906311
       1      56    4.489452065    6.537331574
  0.428571429  0.000000000  0.000000000       8
       1      49    3.061739192    5.439205799
       1      50    3.099143688    5.274761601
       1      51    3.668863133    6.150259245
       1      52    3.761073214    5.639130961
       1      53    4.035747670    6.386533400
       1      54    4.065544116    6.643038223
       1      55    4.332599127    5.395609258
       1      56    4.586663323    6.247408609
  0.428571429  0.250000000  0.000000000       8
       1      49    3.068552815    5.255264246
       1      50    3.347388738    5.511840234
       1      51    3.510830960    6.133272867
       1      52    3.840722474    6.276684580
       1      53    3.974834984    5.822077359
       1      54    4.161809660    6.681088011
       1      55    4.483014284    5.710543940
       1      56    4.744055103    5.536788148
  0.428571429  0.500000000  0.000000000       8
       1      49    3.181600257    5.342417204
       1      50    3.186387307    5.348526752
       1      51    3.735246066    6.348274853
       1      52    3.742008683    6.354533575
       1      53    4.118800191    6.180985759
       1      54    4.122322493    6.183765032
       1      55    4.774508889    6.153548591
       1      56    4.778004542    6.155172428
  0.428571429  0.750000000  0.000000000       8
       1      49    3.070850372    5.257705544
       1      50    3.345795563    5.508646015
       1      51    3.511261283    6.133582375
       1      52    3.836999806    6.273583045
       1      53    3.975747367    5.824151952
       1      54    4.164901137    6.682393708
       1      55    4.481750415    5.706164330
       1      56    4.747255856    5.540596533
  0.571428571  0.000000000  0.000000000       8
       1      49    3.061739192    5.439206999
       1      50    3.099143688    5.274760803
       1      51    3.668863133    6.150254119
       1      52    3.761073214    5.639131163
       1      53    4.035747670    6.386532894
       1      54    4.065544116    6.643035194
       1      55    4.332599127    5.395604695
       1      56    4.586663323    6.247410194
  0.571428571  0.250000000  0.000000000       8
       1      49    3.070850372    5.257705742
       1      50    3.345795563    5.508647521
       1      51    3.511261283    6.133582568
       1      52    3.836999806    6.273584219
       1      53    3.975747367    5.824149895
       1      54    4.164901137    6.682396445
       1      55    4.481750415    5.706163593
       1      56    4.747255856    5.540597264
  0.571428571  0.500000000  0.000000000       8
       1      49    3.181600257    5.342418281
       1      50    3.186387307    5.348528560
       1      51    3.735246066    6.348274703
       1      52    3.742008683    6.354533795
       1      53    4.118800191    6.180981549
       1      54    4.122322493    6.183778733
       1      55    4.774508889    6.153548470
       1      56    4.778004542    6.155171531
  0.571428571  0.750000000  0.000000000       8
       1      49    3.068552815    5.255264084
       1      50    3.347388738    5.511838473
       1      51    3.510830960    6.133272353
       1      52    3.840722474    6.276685385
       1      53    3.974834984    5.822078623
       1      54    4.161809660    6.681089419
       1      55    4.483014284    5.710543324
       1      56    4.744055103    5.536788971
  0.714285714  0.000000000  0.000000000       8
       1      49    3.103211080    4.952892271
       1      50    3.210777009    5.706176351
       1      51    3.560325602    5.845321315
       1      52    3.700772855    5.541189956
       1      53    3.935296059    5.168317612
       1      54    4.058177549    5.506907914
       1      55    4.264506222    6.209287261
       1      56    4.423975206    6.738974389
  0.714285714  0.250000000  0.000000000       8
       1      49    3.021461241    5.163048799
       1      50    3.182200568    5.168882168
       1      51    3.642333227    6.230531686
       1      52    3.806443070    5.581521568
       1      53    4.030432238    4.994258512
       1      54    4.141479751    5.989978632
       1      55    4.218145856    6.410907291
       1      56    4.489452065    6.537333323
  0.714285714  0.500000000  0.000000000       8
       1      49    3.077119134    5.119575399
       1      50    3.079620521    5.121372808
       1      51    3.837907886    6.185816078
       1      52    3.839068738    6.183831367
       1      53    4.131125081    6.192308056
       1      54    4.140714114    6.211168492
       1      55    4.384992572    5.720176112
       1      56    4.386481021    5.718540158
  0.714285714  0.750000000  0.000000000       8
       1      49    3.023014558    5.169867211
       1      50    3.181193842    5.163741453
       1      51    3.640280782    6.227235395
       1      52    3.808208201    5.593550377
       1      53    4.029267976    4.985392531
       1      54    4.141249263    5.981638799
       1      55    4.214606920    6.411637750
       1      56    4.488398502    6.543860302
  0.857142857  0.000000000  0.000000000       8
       1      49    3.222479445    4.648007141
       1      50    3.370239359    5.384777637
       1      51    3.470555873    5.657999171
       1      52    3.523642978    5.630455601
       1      53    3.591616223    4.573574202
       1      54    4.157145521    6.106823851
       1      55    4.269686120    5.235199897
       1      56    4.398236779    6.538001297
  0.857142857  0.250000000  0.000000000       8
       1      49    2.865086646    4.910582871
       1      50    3.330805928    5.466501820
       1      51    3.549918556    4.550528067
       1      52    3.700387421    5.094396995
       1      53    3.864866880    5.734232155
       1      54    4.189037045    6.339166953
