20 0.684298419952 -14.0908037381
40 0.68417592734 -15.6133348749
60 0.684160659284 -16.2096709685
80 0.684157135966 -16.4930817476
100 0.684155961532 -16.6403717278
120 0.684155570055 -16.7210164444
140 0.684155439563 -16.7667115029
160 0.684155439563 -16.7932402098
180 0.684155243824 -16.8089235888
200 0.684155243824 -16.8183266576
