    1.500000    1.000000    1.175632
    1.787879    1.000000    1.253189
    2.075758    1.000000    1.327539
    2.363636    1.000000    1.398809
    2.651515    1.000000    1.467128
    2.939394    1.000000    1.532622
    3.227273    1.000000    1.595418
    3.515152    1.000000    1.655644
    3.803030    1.000000    1.713427
    4.090909    1.000000    1.768895
    4.378788    1.000000    1.822174
    4.666667    1.000000    1.873392
    4.954545    1.000000    1.922677
    5.242424    1.000000    1.970155
    5.530303    1.000000    2.015954
    5.818182    1.000000    2.060201
    6.106061    1.000000    2.103024
    6.393939    1.000000    2.144549
    6.681818    1.000000    2.184905
    6.969697    1.000000    2.224218
    7.257576    1.000000    2.262616
    7.545455    1.000000    2.300226
    7.833333    1.000000    2.337175
    8.121212    1.000000    2.373571
    8.409091    1.000000    2.409441
    8.696970    1.000000    2.444794
    8.984848    1.000000    2.479638
    9.272727    1.000000    2.513979
    9.560606    1.000000    2.547828
    9.848485    1.000000    2.581190
   10.136364    1.000000    2.614075
   10.424242    1.000000    2.646490
   10.712121    1.000000    2.678444
   11.000000    1.000000    2.709943
   11.287879    1.000000    2.740998
   11.575758    1.000000    2.771623
   11.863636    1.000000    2.801835
   12.151515    1.000000    2.831648
   12.439394    1.000000    2.861081
   12.727273    1.000000    2.890147
   13.015152    1.000000    2.918864
   13.303030    1.000000    2.947248
   13.590909    1.000000    2.975315
   13.878788    1.000000    3.003080
   14.166667    1.000000    3.030560
   14.454545    1.000000    3.057769
   14.742424    1.000000    3.084715
   15.030303    1.000000    3.111402
   15.318182    1.000000    3.137837
   15.606061    1.000000    3.164025
   15.893939    1.000000    3.189971
   16.181818    1.000000    3.215680
   16.469697    1.000000    3.241159
   16.757576    1.000000    3.266413
   17.045455    1.000000    3.291447
   17.333333    1.000000    3.316266
   17.621212    1.000000    3.340876
   17.909091    1.000000    3.365283
   18.196970    1.000000    3.389489
   18.484848    1.000000    3.413500
   18.772727    1.000000    3.437320
   19.060606    1.000000    3.460953
   19.348485    1.000000    3.484405
   19.636364    1.000000    3.507679
   19.924242    1.000000    3.530781
   20.212121    1.000000    3.553714
   20.500000    1.000000    3.576483
   20.787879    1.000000    3.599092
   21.075758    1.000000    3.621545
   21.363636    1.000000    3.643844
   21.651515    1.000000    3.665992
   21.939394    1.000000    3.687991
   22.227273    1.000000    3.709845
   22.515152    1.000000    3.731556
   22.803030    1.000000    3.753127
