    1.500000    8.741414  117.212221
    1.500000    8.831313  116.348448
    1.500000    8.921212  115.502509
    1.500000    9.011111  114.673744
    1.500000    9.101010  113.861491
    1.500000    9.190909  113.065090
    1.500000    9.280808  112.283880
    1.500000    9.370707  111.517199
    1.500000    9.460606  110.764387
    1.500000    9.550505  110.024782
    1.500000    9.640404  109.297723
    1.500000    9.730303  108.582550
    1.500000    9.820202  107.878602
    1.500000    9.910101  107.185217
    1.500000   10.000000  106.501734
    1.787879    1.100000 1004.014052
    1.787879    1.189899  924.816932
    1.787879    1.279798  852.006325
    1.787879    1.369697  785.284920
    1.787879    1.459596  724.355407
    1.787879    1.549495  668.920478
    1.787879    1.639394  618.682823
    1.787879    1.729293  573.345131
    1.787879    1.819192  532.610094
    1.787879    1.909091  496.180402
    1.787879    1.998990  463.758745
    1.787879    2.088889  435.047813
    1.787879    2.178788  409.750298
    1.787879    2.268687  387.568888
    1.787879    2.358586  368.206276
    1.787879    2.448485  351.365150
    1.787879    2.538384  336.748202
    1.787879    2.628283  324.058122
    1.787879    2.718182  312.997600
    1.787879    2.808081  303.269327
    1.787879    2.897980  294.575992
    1.787879    2.987879  286.620288
    1.787879    3.077778  279.104902
    1.787879    3.167677  271.784839
    1.787879    3.257576  264.624344
    1.787879    3.347475  257.639977
    1.787879    3.437374  250.848294
    1.787879    3.527273  244.265855
    1.787879    3.617172  237.909218
    1.787879    3.707071  231.794940
    1.787879    3.796970  225.939581
    1.787879    3.886869  220.359698
    1.787879    3.976768  215.071849
    1.787879    4.066667  210.092593
    1.787879    4.156566  205.431943
    1.787879    4.246465  201.073731
    1.787879    4.336364  196.995243
    1.787879    4.426263  193.173766
    1.787879    4.516162  189.586587
    1.787879    4.606061  186.210993
    1.787879    4.695960  183.024269
    1.787879    4.785859  180.003703
    1.787879    4.875758  177.126582
    1.787879    4.965657  174.370191
    1.787879    5.055556  171.711819
    1.787879    5.145455  169.132383
    1.787879    5.235354  166.627328
    1.787879    5.325253  164.195731
    1.787879    5.415152  161.836670
    1.787879    5.505051  159.549221
    1.787879    5.594949  157.332461
    1.787879    5.684848  155.185467
    1.787879    5.774747  153.107316
    1.787879    5.864646  151.097085
    1.787879    5.954545  149.153851
    1.787879    6.044444  147.276691
    1.787879    6.134343  145.464343
    1.787879    6.224242  143.714193
    1.787879    6.314141  142.023287
    1.787879    6.404040  140.388672
    1.787879    6.493939  138.807395
    1.787879    6.583838  137.276502
    1.787879    6.673737  135.793040
    1.787879    6.763636  134.354057
    1.787879    6.853535  132.956598
    1.787879    6.943434  131.597711
    1.787879    7.033333  130.274442
    1.787879    7.123232  128.984182
    1.787879    7.213131  127.725705
    1.787879    7.303030  126.498127
    1.787879    7.392929  125.300564
    1.787879    7.482828  124.132135
    1.787879    7.572727  122.991955
    1.787879    7.662626  121.879142
    1.787879    7.752525  120.792812
    1.787879    7.842424  119.732083
    1.787879    7.932323  118.696072
    1.787879    8.022222  117.683896
    1.787879    8.112121  116.694711
    1.787879    8.202020  115.727841
    1.787879    8.291919  114.782648
    1.787879    8.381818  113.858493
    1.787879    8.471717  112.954739
    1.787879    8.561616  112.070750
    1.787879    8.651515  111.205886
    1.787879    8.741414  110.359511
    1.787879    8.831313  109.530988
    1.787879    8.921212  108.719677
    1.787879    9.011111  107.924943
    1.787879    9.101010  107.146147
    1.787879    9.190909  106.382653
    1.787879    9.280808  105.633821
    1.787879    9.370707  104.899015
    1.787879    9.460606  104.177598
    1.787879    9.550505  103.468931
    1.787879    9.640404  102.772377
    1.787879    9.730303  102.087299
    1.787879    9.820202  101.413058
    1.787879    9.910101  100.749018
    1.787879   10.000000  100.094541
    2.075758    1.100000  957.517076
    2.075758    1.189899  882.261733
    2.075758    1.279798  813.057588
    2.075758    1.369697  749.623332
    2.075758    1.459596  691.677656
    2.075758    1.549495  638.939251
    2.075758    1.639394  591.126810
    2.075758    1.729293  547.959023
    2.075758    1.819192  509.154582
    2.075758    1.909091  474.432178
    2.075758    1.998990  443.510504
    2.075758    2.088889  416.108251
    2.075758    2.178788  391.944109
    2.075758    2.268687  370.736771
    2.075758    2.358586  352.204928
    2.075758    2.448485  336.067272
    2.075758    2.538384  322.042494
    2.075758    2.628283  309.849285
    2.075758    2.718182  299.206337
    2.075758    2.808081  289.832342
    2.075758    2.897980  281.445991
    2.075758    2.987879  273.765976
    2.075758    3.077778  266.510987
    2.075758    3.167677  259.449133
    2.075758    3.257576  252.546185
    2.075758    3.347475  245.817328
    2.075758    3.437374  239.277749
    2.075758    3.527273  232.942635
    2.075758    3.617172  226.827171
    2.075758    3.707071  220.946545
    2.075758    3.796970  215.315942
    2.075758    3.886869  209.950549
    2.075758    3.976768  204.865553
    2.075758    4.066667  200.076140
    2.075758    4.156566  195.591366
    2.075758    4.246465  191.395771
    2.075758    4.336364  187.467763
    2.075758    4.426263  183.785753
    2.075758    4.516162  180.328150
    2.075758    4.606061  177.073362
    2.075758    4.695960  173.999799
    2.075758    4.785859  171.085871
    2.075758    4.875758  168.309987
    2.075758    4.965657  165.650556
    2.075758    5.055556  163.085987
    2.075758    5.145455  160.598129
    2.075758    5.235354  158.182586
    2.075758    5.325253  155.838398
    2.075758    5.415152  153.564610
    2.075758    5.505051  151.360262
    2.075758    5.594949  149.224398
    2.075758    5.684848  147.156059
    2.075758    5.774747  145.154288
    2.075758    5.864646  143.218128
    2.075758    5.954545  141.346620
    2.075758    6.044444  139.538808
    2.075758    6.134343  137.793420
    2.075758    6.224242  136.107940
    2.075758    6.314141  134.479538
    2.075758    6.404040  132.905384
    2.075758    6.493939  131.382648
    2.075758    6.583838  129.908502
    2.075758    6.673737  128.480114
    2.075758    6.763636  127.094656
    2.075758    6.853535  125.749297
    2.075758    6.943434  124.441208
    2.075758    7.033333  123.167560
    2.075758    7.123232  121.925850
    2.075758    7.213131  120.714893
    2.075758    7.303030  119.533828
    2.075758    7.392929  118.381798
    2.075758    7.482828  117.257943
    2.075758    7.572727  116.161405
    2.075758    7.662626  115.091325
    2.075758    7.752525  114.046844
    2.075758    7.842424  113.027104
    2.075758    7.932323  112.031246
    2.075758    8.022222  111.058411
    2.075758    8.112121  110.107780
    2.075758    8.202020  109.178699
    2.075758    8.291919  108.270551
    2.075758    8.381818  107.382721
    2.075758    8.471717  106.514594
    2.075758    8.561616  105.665555
    2.075758    8.651515  104.834988
    2.075758    8.741414  104.022277
    2.075758    8.831313  103.226809
    2.075758    8.921212  102.447966
    2.075758    9.011111  101.685134
    2.075758    9.101010  100.937697
    2.075758    9.190909  100.205040
    2.075758    9.280808   99.486548
    2.075758    9.370707   98.781605
    2.075758    9.460606   98.089597
    2.075758    9.550505   97.409907
    2.075758    9.640404   96.741920
    2.075758    9.730303   96.085021
    2.075758    9.820202   95.438594
    2.075758    9.910101   94.802025
    2.075758   10.000000   94.174698
    2.363636    1.100000  914.143930
    2.363636    1.189899  842.557283
    2.363636    1.279798  776.710411
    2.363636    1.369697  716.336852
    2.363636    1.459596  661.170144
    2.363636    1.549495  610.943824
    2.363636    1.639394  565.391430
    2.363636    1.729293  524.246499
    2.363636    1.819192  487.242568
    2.363636    1.909091  454.113176
    2.363636    1.998990  424.591859
    2.363636    2.088889  398.412155
    2.363636    2.178788  375.307602
    2.363636    2.268687  355.011737
    2.363636    2.358586  337.258097
    2.363636    2.448485  321.780220
    2.363636    2.538384  308.311644
    2.363636    2.628283  296.585906
    2.363636    2.718182  286.336543
    2.363636    2.808081  277.297093
    2.363636    2.897980  269.201094
    2.363636    2.987879  261.782082
    2.363636    3.077778  254.773596
    2.363636    3.167677  247.955906
    2.363636    3.257576  241.296211
    2.363636    3.347475  234.808444
    2.363636    3.437374  228.506536
    2.363636    3.527273  222.404422
    2.363636    3.617172  216.516031
    2.363636    3.707071  210.855298
    2.363636    3.796970  205.436153
    2.363636    3.886869  200.272530
    2.363636    3.976768  195.378361
    2.363636    4.066667  190.767578
    2.363636    4.156566  186.448366
    2.363636    4.246465  182.405927
    2.363636    4.336364  178.619716
    2.363636    4.426263  175.069185
    2.363636    4.516162  171.733791
    2.363636    4.606061  168.592988
    2.363636    4.695960  165.626229
    2.363636    4.785859  162.812969
    2.363636    4.875758  160.132664
    2.363636    4.965657  157.564766
    2.363636    5.055556  155.088732
    2.363636    5.145455  152.687274
    2.363636    5.235354  150.356147
    2.363636    5.325253  148.094363
    2.363636    5.415152  145.900936
    2.363636    5.505051  143.774879
    2.363636    5.594949  141.715206
    2.363636    5.684848  139.720929
    2.363636    5.774747  137.791062
    2.363636    5.864646  135.924618
    2.363636    5.954545  134.120610
    2.363636    6.044444  132.378052
    2.363636    6.134343  130.695668
    2.363636    6.224242  129.071034
    2.363636    6.314141  127.501434
    2.363636    6.404040  125.984156
    2.363636    6.493939  124.516484
    2.363636    6.583838  123.095707
    2.363636    6.673737  121.719108
    2.363636    6.763636  120.383976
    2.363636    6.853535  119.087595
    2.363636    6.943434  117.827252
    2.363636    7.033333  116.600233
    2.363636    7.123232  115.404137
    2.363636    7.213131  114.237816
    2.363636    7.303030  113.100435
    2.363636    7.392929  111.991157
    2.363636    7.482828  110.909148
    2.363636    7.572727  109.853571
    2.363636    7.662626  108.823592
    2.363636    7.752525  107.818376
    2.363636    7.842424  106.837085
    2.363636    7.932323  105.878886
    2.363636    8.022222  104.942943
    2.363636    8.112121  104.028460
    2.363636    8.202020  103.134804
    2.363636    8.291919  102.261378
    2.363636    8.381818  101.407590
    2.363636    8.471717  100.572845
    2.363636    8.561616   99.756548
    2.363636    8.651515   98.958106
    2.363636    8.741414   98.176923
    2.363636    8.831313   97.412405
    2.363636    8.921212   96.663958
    2.363636    9.011111   95.930988
    2.363636    9.101010   95.212901
    2.363636    9.190909   94.509101
    2.363636    9.280808   93.818995
    2.363636    9.370707   93.141987
    2.363636    9.460606   92.477485
    2.363636    9.550505   91.824893
    2.363636    9.640404   91.183617
    2.363636    9.730303   90.553063
    2.363636    9.820202   89.932636
    2.363636    9.910101   89.321742
    2.363636   10.000000   88.719787
    2.651515    1.100000  873.755931
    2.651515    1.189899  805.577189
    2.651515    1.279798  742.849603
    2.651515    1.369697  685.320455
    2.651515    1.459596  632.737027
    2.651515    1.549495  584.846600
    2.651515    1.639394  541.396455
    2.651515    1.729293  502.133874
    2.651515    1.819192  466.806138
    2.651515    1.909091  435.160529
    2.651515    1.998990  406.944329
    2.651515    2.088889  381.904818
    2.651515    2.178788  359.789278
    2.651515    2.268687  340.344990
    2.651515    2.358586  323.319237
    2.651515    2.448485  308.459300
    2.651515    2.538384  295.512459
    2.651515    2.628283  284.225997
    2.651515    2.718182  274.347194
    2.651515    2.808081  265.623333
    2.651515    2.897980  257.801695
    2.651515    2.987879  250.629561
    2.651515    3.077778  243.854213
    2.651515    3.167677  237.267184
    2.651515    3.257576  230.837012
    2.651515    3.347475  224.576488
    2.651515    3.437374  218.498401
    2.651515    3.527273  212.615542
    2.651515    3.617172  206.940701
    2.651515    3.707071  201.486667
    2.651515    3.796970  196.266230
    2.651515    3.886869  191.292181
    2.651515    3.976768  186.577310
    2.651515    4.066667  182.134406
    2.651515    4.156566  177.970866
    2.651515    4.246465  174.072509
    2.651515    4.336364  170.419760
    2.651515    4.426263  166.993046
    2.651515    4.516162  163.772791
    2.651515    4.606061  160.739421
    2.651515    4.695960  157.873363
    2.651515    4.785859  155.155040
    2.651515    4.875758  152.564880
    2.651515    4.965657  150.083307
    2.651515    5.055556  147.690747
    2.651515    5.145455  145.370719
    2.651515    5.235354  143.119120
    2.651515    5.325253  140.934937
    2.651515    5.415152  138.817161
    2.651515    5.505051  136.764781
    2.651515    5.594949  134.776786
    2.651515    5.684848  132.852167
    2.651515    5.774747  130.989911
    2.651515    5.864646  129.189008
    2.651515    5.954545  127.448449
    2.651515    6.044444  125.767221
    2.651515    6.134343  124.144050
    2.651515    6.224242  122.576595
    2.651515    6.314141  121.062250
    2.651515    6.404040  119.598410
    2.651515    6.493939  118.182471
    2.651515    6.583838  116.811826
    2.651515    6.673737  115.483869
    2.651515    6.763636  114.195997
    2.651515    6.853535  112.945602
    2.651515    6.943434  111.730080
    2.651515    7.033333  110.546826
    2.651515    7.123232  109.393532
    2.651515    7.213131  108.269086
    2.651515    7.303030  107.172677
    2.651515    7.392929  106.103490
    2.651515    7.482828  105.060712
    2.651515    7.572727  104.043531
    2.651515    7.662626  103.051133
    2.651515    7.752525  102.082705
    2.651515    7.842424  101.137435
    2.651515    7.932323  100.214508
    2.651515    8.022222   99.313113
    2.651515    8.112121   98.432475
    2.651515    8.202020   97.571980
    2.651515    8.291919   96.731055
    2.651515    8.381818   95.909123
    2.651515    8.471717   95.105612
    2.651515    8.561616   94.319945
    2.651515    8.651515   93.551549
    2.651515    8.741414   92.799849
    2.651515    8.831313   92.064271
    2.651515    8.921212   91.344240
    2.651515    9.011111   90.639181
    2.651515    9.101010   89.948520
    2.651515    9.190909   89.271682
    2.651515    9.280808   88.608093
    2.651515    9.370707   87.957179
    2.651515    9.460606   87.318364
    2.651515    9.550505   86.691074
    2.651515    9.640404   86.074734
    2.651515    9.730303   85.468771
    2.651515    9.820202   84.872609
    2.651515    9.910101   84.285675
    2.651515   10.000000   83.707392
    2.939394    1.100000  836.214391
    2.939394    1.189899  771.195059
    2.939394    1.279798  711.359976
    2.939394    1.369697  656.469117
    2.939394    1.459596  606.282460
    2.939394    1.549495  560.559981
    2.939394    1.639394  519.061656
    2.939394    1.729293  481.547463
    2.939394    1.819192  447.777377
    2.939394    1.909091  417.511375
    2.939394    1.998990  390.509433
    2.939394    2.088889  366.531529
    2.939394    2.178788  345.337639
    2.939394    2.268687  326.687739
    2.939394    2.358586  310.341805
    2.939394    2.448485  296.059815
    2.939394    2.538384  283.601744
    2.939394    2.628283  272.727570
    2.939394    2.718182  263.197269
    2.939394    2.808081  254.770817
    2.939394    2.897980  247.208191
    2.939394    2.987879  240.269367
    2.939394    3.077778  233.714323
    2.939394    3.167677  227.344996
    2.939394    3.257576  221.131180
    2.939394    3.347475  215.084626
    2.939394    3.437374  209.217090
    2.939394    3.527273  203.540324
    2.939394    3.617172  198.066082
    2.939394    3.707071  192.806119
    2.939394    3.796970  187.772188
    2.939394    3.886869  182.976043
    2.939394    3.976768  178.429437
    2.939394    4.066667  174.144124
    2.939394    4.156566  170.126786
    2.939394    4.246465  166.363822
    2.939394    4.336364  162.836557
    2.939394    4.426263  159.526317
    2.939394    4.516162  156.414428
    2.939394    4.606061  153.482216
    2.939394    4.695960  150.711008
    2.939394    4.785859  148.082129
    2.939394    4.875758  145.576905
    2.939394    4.965657  143.176664
    2.939394    5.055556  140.862729
    2.939394    5.145455  138.619370
    2.939394    5.235354  136.442614
    2.939394    5.325253  134.331433
    2.939394    5.415152  132.284797
    2.939394    5.505051  130.301676
    2.939394    5.594949  128.381041
    2.939394    5.684848  126.521862
    2.939394    5.774747  124.723109
    2.939394    5.864646  122.983754
    2.939394    5.954545  121.302765
    2.939394    6.044444  119.679115
    2.939394    6.134343  118.111527
    2.939394    6.224242  116.597743
    2.939394    6.314141  115.135259
    2.939394    6.404040  113.721571
    2.939394    6.493939  112.354175
    2.939394    6.583838  111.030567
    2.939394    6.673737  109.748243
    2.939394    6.763636  108.504698
    2.939394    6.853535  107.297429
    2.939394    6.943434  106.123932
    2.939394    7.033333  104.981702
    2.939394    7.123232  103.868521
    2.939394    7.213131  102.783312
    2.939394    7.303030  101.725282
    2.939394    7.392929  100.693642
    2.939394    7.482828   99.687598
    2.939394    7.572727   98.706360
    2.939394    7.662626   97.749135
    2.939394    7.752525   96.815132
    2.939394    7.842424   95.903559
    2.939394    7.932323   95.013625
    2.939394    8.022222   94.144539
    2.939394    8.112121   93.295546
    2.939394    8.202020   92.466054
    2.939394    8.291919   91.655505
    2.939394    8.381818   90.863344
    2.939394    8.471717   90.089015
    2.939394    8.561616   89.331962
    2.939394    8.651515   88.591629
    2.939394    8.741414   87.867461
    2.939394    8.831313   87.158901
    2.939394    8.921212   86.465394
    2.939394    9.011111   85.786384
    2.939394    9.101010   85.121315
    2.939394    9.190909   84.469632
    2.939394    9.280808   83.830777
    2.939394    9.370707   83.204196
    2.939394    9.460606   82.589333
    2.939394    9.550505   81.985632
    2.939394    9.640404   81.392536
    2.939394    9.730303   80.809491
    2.939394    9.820202   80.235940
    2.939394    9.910101   79.671327
    2.939394   10.000000   79.115097
    3.227273    1.100000  801.380626
    3.227273    1.189899  739.284503
    3.227273    1.279798  682.126340
    3.227273    1.369697  629.677812
    3.227273    1.459596  581.710597
    3.227273    1.549495  537.996369
    3.227273    1.639394  498.306804
    3.227273    1.729293  462.413578
    3.227273    1.819192  430.088367
    3.227273    1.909091  401.102846
    3.227273    1.998990  375.228692
    3.227273    2.088889  352.237581
    3.227273    2.178788  331.901187
    3.227273    2.268687  313.991187
    3.227273    2.358586  298.279256
    3.227273    2.448485  284.537071
    3.227273    2.538384  272.536306
    3.227273    2.628283  262.048639
    3.227273    2.718182  252.845745
    3.227273    2.808081  244.699298
    3.227273    2.897980  237.380976
    3.227273    2.987879  230.662454
    3.227273    3.077778  224.315408
    3.227273    3.167677  218.151371
    3.227273    3.257576  212.141303
    3.227273    3.347475  206.296022
    3.227273    3.437374  200.626346
    3.227273    3.527273  195.143093
    3.227273    3.617172  189.857079
    3.227273    3.707071  184.779123
    3.227273    3.796970  179.920043
    3.227273    3.886869  175.290655
    3.227273    3.976768  170.901778
    3.227273    4.066667  166.764229
    3.227273    4.156566  162.884050
    3.227273    4.246465  159.248175
    3.227273    4.336364  155.838766
    3.227273    4.426263  152.637982
    3.227273    4.516162  149.627981
    3.227273    4.606061  146.790924
    3.227273    4.695960  144.108970
    3.227273    4.785859  141.564278
    3.227273    4.875758  139.139009
    3.227273    4.965657  136.815321
    3.227273    5.055556  134.575375
    3.227273    5.145455  132.404129
    3.227273    5.235354  130.297739
    3.227273    5.325253  128.255163
    3.227273    5.415152  126.275355
    3.227273    5.505051  124.357271
    3.227273    5.594949  122.499869
    3.227273    5.684848  120.702104
    3.227273    5.774747  118.962931
    3.227273    5.864646  117.281307
    3.227273    5.954545  115.656188
    3.227273    6.044444  114.086530
    3.227273    6.134343  112.571061
    3.227273    6.224242  111.107600
    3.227273    6.314141  109.693737
    3.227273    6.404040  108.327062
    3.227273    6.493939  107.005166
    3.227273    6.583838  105.725640
    3.227273    6.673737  104.486074
    3.227273    6.763636  103.284059
    3.227273    6.853535  102.117186
    3.227273    6.943434  100.983044
    3.227273    7.033333   99.879225
    3.227273    7.123232   98.803592
    3.227273    7.213131   97.755101
    3.227273    7.303030   96.732981
    3.227273    7.392929   95.736461
    3.227273    7.482828   94.764769
    3.227273    7.572727   93.817135
    3.227273    7.662626   92.892788
    3.227273    7.752525   91.990955
    3.227273    7.842424   91.110868
    3.227273    7.932323   90.251753
    3.227273    8.022222   89.412841
    3.227273    8.112121   88.593398
    3.227273    8.202020   87.792848
    3.227273    8.291919   87.010653
    3.227273    8.381818   86.246275
    3.227273    8.471717   85.499174
    3.227273    8.561616   84.768814
    3.227273    8.651515   84.054655
    3.227273    8.741414   83.356159
    3.227273    8.831313   82.672789
    3.227273    8.921212   82.004006
    3.227273    9.011111   81.349272
    3.227273    9.101010   80.708048
    3.227273    9.190909   80.079797
    3.227273    9.280808   79.463980
    3.227273    9.370707   78.860058
    3.227273    9.460606   78.267495
    3.227273    9.550505   77.685751
    3.227273    9.640404   77.114288
    3.227273    9.730303   76.552569
    3.227273    9.820202   76.000054
    3.227273    9.910101   75.456205
    3.227273   10.000000   74.920485
    3.515152    1.100000  769.115950
    3.515152    1.189899  709.719128
    3.515152    1.279798  655.033506
    3.515152    1.369697  604.841517
    3.515152    1.459596  558.925593
    3.515152    1.549495  517.068166
    3.515152    1.639394  479.051669
    3.515152    1.729293  444.658534
    3.515152    1.819192  413.671194
    3.515152    1.909091  385.872080
    3.515152    1.998990  361.043626
    3.515152    2.088889  338.968263
    3.515152    2.178788  319.428423
    3.515152    2.268687  302.206540
    3.515152    2.358586  287.085045
    3.515152    2.448485  273.846372
    3.515152    2.538384  262.272951
    3.515152    2.628283  252.147216
    3.515152    2.718182  243.251599
    3.515152    2.808081  235.368531
    3.515152    2.897980  228.280447
    3.515152    2.987879  221.769777
    3.515152    3.077778  215.618955
    3.515152    3.167677  209.648336
    3.515152    3.257576  203.829973
    3.515152    3.347475  198.173841
    3.515152    3.437374  192.689917
    3.515152    3.527273  187.388176
    3.515152    3.617172  182.278593
    3.515152    3.707071  177.371146
    3.515152    3.796970  172.675809
    3.515152    3.886869  168.202559
    3.515152    3.976768  163.961371
    3.515152    4.066667  159.962221
    3.515152    4.156566  156.210577
    3.515152    4.246465  152.693876
    3.515152    4.336364  149.395049
    3.515152    4.426263  146.297023
    3.515152    4.516162  143.382730
    3.515152    4.606061  140.635097
    3.515152    4.695960  138.037055
    3.515152    4.785859  135.571532
    3.515152    4.875758  133.221459
    3.515152    4.965657  130.969765
    3.515152    5.055556  128.799379
    3.515152    5.145455  126.695900
    3.515152    5.235354  124.655604
    3.515152    5.325253  122.677438
    3.515152    5.415152  120.760347
    3.515152    5.505051  118.903276
    3.515152    5.594949  117.105173
    3.515152    5.684848  115.364983
    3.515152    5.774747  113.681651
    3.515152    5.864646  112.054123
    3.515152    5.954545  110.481346
    3.515152    6.044444  108.962265
    3.515152    6.134343  107.495615
    3.515152    6.224242  106.079286
    3.515152    6.314141  104.710956
    3.515152    6.404040  103.388305
    3.515152    6.493939  102.109011
    3.515152    6.583838  100.870753
    3.515152    6.673737   99.671210
    3.515152    6.763636   98.508060
    3.515152    6.853535   97.378983
    3.515152    6.943434   96.281656
    3.515152    7.033333   95.213760
    3.515152    7.123232   94.173234
    3.515152    7.213131   93.159065
    3.515152    7.303030   92.170502
    3.515152    7.392929   91.206793
    3.515152    7.482828   90.267187
    3.515152    7.572727   89.350933
    3.515152    7.662626   88.457280
    3.515152    7.752525   87.585475
    3.515152    7.842424   86.734767
    3.515152    7.932323   85.904406
    3.515152    8.022222   85.093639
    3.515152    8.112121   84.301753
    3.515152    8.202020   83.528189
    3.515152    8.291919   82.772425
    3.515152    8.381818   82.033940
    3.515152    8.471717   81.312211
    3.515152    8.561616   80.606717
    3.515152    8.651515   79.916936
    3.515152    8.741414   79.242348
    3.515152    8.831313   78.582429
    3.515152    8.921212   77.936659
    3.515152    9.011111   77.304516
    3.515152    9.101010   76.685479
    3.515152    9.190909   76.079025
    3.515152    9.280808   75.484633
    3.515152    9.370707   74.901782
    3.515152    9.460606   74.329950
    3.515152    9.550505   73.768615
    3.515152    9.640404   73.217255
    3.515152    9.730303   72.675350
    3.515152    9.820202   72.142376
    3.515152    9.910101   71.617814
    3.515152   10.000000   71.101141
    3.803030    1.100000  739.281678
    3.803030    1.189899  682.372543
    3.803030    1.279798  629.966286
    3.803030    1.369697  581.855206
    3.803030    1.459596  537.831603
    3.803030    1.549495  497.687775
    3.803030    1.639394  461.216023
    3.803030    1.729293  428.208646
    3.803030    1.819192  398.457942
    3.803030    1.909091  371.756211
    3.803030    1.998990  347.895753
    3.803030    2.088889  326.668866
    3.803030    2.178788  307.867850
    3.803030    2.268687  291.285005
    3.803030    2.358586  276.712629
    3.803030    2.448485  263.943022
    3.803030    2.538384  252.768484
    3.803030    2.628283  242.981313
    3.803030    2.718182  234.373809
    3.803030    2.808081  226.738271
    3.803030    2.897980  219.866998
    3.803030    2.987879  213.552290
    3.803030    3.077778  207.586446
    3.803030    3.167677  201.797920
    3.803030    3.257576  196.159779
    3.803030    3.347475  190.681247
    3.803030    3.437374  185.371547
    3.803030    3.527273  180.239899
    3.803030    3.617172  175.295528
    3.803030    3.707071  170.547655
    3.803030    3.796970  166.005503
    3.803030    3.886869  161.678294
    3.803030    3.976768  157.575252
    3.803030    4.066667  153.705597
    3.803030    4.156566  150.074290
    3.803030    4.246465  146.669233
    3.803030    4.336364  143.474065
    3.803030    4.426263  140.472425
    3.803030    4.516162  137.647953
    3.803030    4.606061  134.984288
    3.803030    4.695960  132.465069
    3.803030    4.785859  130.073935
    3.803030    4.875758  127.794526
    3.803030    4.965657  125.610480
    3.803030    5.055556  123.505438
    3.803030    5.145455  121.465587
    3.803030    5.235354  119.487319
    3.803030    5.325253  117.569571
    3.803030    5.415152  115.711285
    3.803030    5.505051  113.911399
    3.803030    5.594949  112.168854
    3.803030    5.684848  110.482588
    3.803030    5.774747  108.851542
    3.803030    5.864646  107.274655
    3.803030    5.954545  105.750867
    3.803030    6.044444  104.279118
    3.803030    6.134343  102.858150
    3.803030    6.224242  101.485921
    3.803030    6.314141  100.160192
    3.803030    6.404040   98.878724
    3.803030    6.493939   97.639278
    3.803030    6.583838   96.439614
    3.803030    6.673737   95.277495
    3.803030    6.763636   94.150679
    3.803030    6.853535   93.056929
    3.803030    6.943434   91.994006
    3.803030    7.033333   90.959670
    3.803030    7.123232   89.951933
    3.803030    7.213131   88.969811
    3.803030    7.303030   88.012573
    3.803030    7.392929   87.079486
    3.803030    7.482828   86.169816
    3.803030    7.572727   85.282832
    3.803030    7.662626   84.417800
