  1001   171       -2.539363  0.217
  1002   171       -2.538674  0.201
  1003   163       -3.065043  0.209
  1004   163       -3.059151  0.277
  1005   163       -3.048258  0.303
  1006   163       -3.035636  0.285
  1007   175       -2.298084  0.210
  1008   175       -2.291501  0.231
  1009   175       -2.283928  0.244
  1010   175       -2.275932  0.229
  1011   176       -2.255790  0.219
  1012   176       -2.251797  0.342
  1013   176       -2.246702  0.389
  1014   176       -2.243571  0.414
  1015   176       -2.243725  0.429
  1016   176       -2.246911  0.398
  1017   175       -2.257118  0.428
  1018   175       -2.267411  0.472
  1019   175       -2.280690  0.467
  1020   175       -2.295937  0.426
  1021   175       -2.310146  0.288
  1022   174       -2.344187  0.399
  1023   173       -2.357889  0.457
  1024   162       -3.085123  0.335
  1025   172       -2.401244  0.455
  1026   172       -2.408310  0.508
  1027   172       -2.412530  0.524
  1028   172       -2.412684  0.529
  1029   172       -2.410615  0.529
  1030   172       -2.406065  0.522
  1031   172       -2.399710  0.511
  1032   172       -2.391926  0.478
  1033   172       -2.384881  0.368
  1034   173       -2.351559  0.395
  1035   173       -2.337880  0.478
  1036   174       -2.316318  0.525
  1037   174       -2.291663  0.544
  1038   174       -2.263439  0.550
  1039   174       -2.234265  0.552
  1040   175       -2.206005  0.552
  1041   175       -2.180470  0.542
  1042   175       -2.161172  0.484
  1043   175       -2.152624  0.306
  1044   176       -2.115914  0.414
  1045   176       -2.108164  0.462
  1046   176       -2.103979  0.482
  1047   176       -2.102883  0.495
  1048   176       -2.104343  0.505
  1049   176       -2.108023  0.510
  1050   176       -2.113940  0.514
  1051   176       -2.121781  0.515
  1052   176       -2.132207  0.514
  1053   176       -2.144134  0.513
  1054   176       -2.157567  0.508
  1055   176       -2.172084  0.502
  1056   176       -2.185730  0.496
  1057   176       -2.198114  0.489
  1058   176       -2.208052  0.481
  1059   176       -2.214914  0.456
  1060   176       -2.217870  0.351
  1061   175       -2.221157  0.359
  1062   175       -2.219240  0.407
  1063   176       -2.214129  0.271
  1064   176       -2.210659  0.476
  1065   176       -2.205174  0.483
  1066   176       -2.198268  0.475
  1067   176       -2.189457  0.463
  1068   176       -2.178896  0.449
  1069   176       -2.165940  0.433
  1070   176       -2.150178  0.418
  1071   176       -2.132790  0.403
  1072   176       -2.113063  0.384
  1073   176       -2.091880  0.366
  1074   176       -2.069918  0.345
  1075   176       -2.048271  0.326
  1076   175       -2.187307  0.334
  1077   175       -2.179471  0.344
  1078   175       -2.175241  0.351
  1079   175       -2.173535  0.354
  1080   175       -2.173408  0.353
  1081   175       -2.174286  0.352
  1082   175       -2.176120  0.350
  1083   175       -2.179602  0.347
  1084   175       -2.185776  0.345
  1085   175       -2.195806  0.340
  1086   175       -2.210315  0.332
  1087   175       -2.227712  0.269
  1088   174       -2.258006  0.313
  1089   174       -2.281910  0.320
  1090   174       -2.306455  0.292
  1091   176       -2.141870  0.251
  1092   173       -2.358933  0.212
  1093   175       -2.196180  0.240
  1094   172       -2.407628  0.262
  1095   172       -2.421380  0.276
  1096   172       -2.436457  0.260
  1097   172       -2.450509  0.218
  1098   171       -2.527096  0.271
  1099   171       -2.539165  0.321
  1100   171       -2.550087  0.349
  1101   171       -2.557728  0.364
  1102   171       -2.561239  0.363
  1103   171       -2.560917  0.349
  1104   171       -2.558326  0.319
  1105   171       -2.554964  0.277
  1106   171       -2.551389  0.229
  1107   172       -2.508315  0.253
  1108   172       -2.510535  0.264
  1109   172       -2.513231  0.255
  1110   172       -2.516838  0.223
  1111   163       -3.055700  0.219
  1112   173       -2.482418  0.274
  1113   173       -2.483595  0.312
  1114   173       -2.485691  0.326
  1115   173       -2.491374  0.319
  1116   173       -2.499174  0.280
  1117   163       -3.037109  0.235
  1118   171       -2.567763  0.317
  1119   171       -2.585679  0.361
  1120   171       -2.605248  0.374
  1121   171       -2.623694  0.374
  1122   171       -2.639842  0.372
  1123   171       -2.653236  0.367
  1124   171       -2.664349  0.362
  1125   171       -2.673745  0.352
  1126   171       -2.681397  0.319
  1127   171       -2.686302  0.215
  1128   170       -2.698290  0.231
  1129   170       -2.699058  0.258
  1130   170       -2.697401  0.258
  1131   170       -2.692196  0.241
  1132   171       -2.676504  0.215
  1133   171       -2.662540  0.302
  1134   171       -2.642202  0.304
  1135   171       -2.619288  0.292
  1136   175       -2.242903  0.293
  1137   175       -2.215139  0.309
  1138   175       -2.185061  0.319
  1139   175       -2.156150  0.225
  1140   176       -2.113878  0.322
  1141   176       -2.077428  0.332
  1142   176       -2.039437  0.332
  1143   176       -2.001647  0.331
  1144   176       -1.965428  0.326
  1145   176       -1.932405  0.322
  1146   176       -1.902831  0.313
  1147   176       -1.876522  0.303
  1148   176       -1.853311  0.290
  1149   175       -2.113497  0.285
  1150   175       -2.090767  0.300
  1151   175       -2.071970  0.314
  1152   175       -2.056948  0.327
  1153   175       -2.046403  0.338
  1154   175       -2.041517  0.347
  1155   175       -2.043637  0.352
  1156   175       -2.054385  0.354
  1157   175       -2.073521  0.354
  1158   175       -2.100352  0.353
  1159   175       -2.133854  0.351
  1160   175       -2.171804  0.349
  1161   175       -2.212294  0.346
  1162   175       -2.253955  0.342
  1163   175       -2.296283  0.334
  1164   174       -2.339523  0.321
  1165   174       -2.383330  0.298
  1166   176       -2.155675  0.262
  1167   176       -2.202919  0.275
  1168   175       -2.249431  0.286
  1169   175       -2.293644  0.293
  1170   174       -2.333301  0.270
  1171   173       -2.367792  0.289
  1172   173       -2.395422  0.283
  1173   173       -2.416642  0.275
  1174   168       -2.733568  0.273
  1175   168       -2.742912  0.282
  1176   168       -2.747996  0.294
  1177   168       -2.749535  0.304
  1178   168       -2.747534  0.315
  1179   168       -2.741303  0.324
  1180   168       -2.730415  0.329
  1181   168       -2.715384  0.307
  1182   169       -2.696475  0.183
  1183   171       -2.651152  0.323
  1184   171       -2.622951  0.381
  1185   171       -2.588895  0.394
  1186   171       -2.553768  0.391
  1187   171       -2.521322  0.333
  1188   173       -2.442494  0.197
  1189   173       -2.422245  0.359
  1190   174       -2.384863  0.400
  1191   174       -2.346798  0.422
  1192   174       -2.307548  0.420
  1193   174       -2.268450  0.399
  1194   175       -2.228178  0.399
  1195   175       -2.194378  0.401
  1196   175       -2.165795  0.383
  1197   175       -2.143716  0.357
  1198   175       -2.129468  0.326
  1199   175       -2.123064  0.291
  1200   176       -1.905307  0.319
  1201   176       -1.910430  0.352
  1202   176       -1.918023  0.381
  1203   176       -1.928772  0.400
  1204   176       -1.942118  0.413
  1205   176       -1.958555  0.421
  1206   176       -1.977868  0.426
  1207   176       -1.999726  0.428
  1208   176       -2.023157  0.429
  1209   176       -2.047367  0.432
  1210   176       -2.070940  0.432
  1211   176       -2.092878  0.433
  1212   176       -2.112245  0.431
  1213   176       -2.128564  0.425
  1214   176       -2.141155  0.396
  1215   175       -2.155064  0.216
  1216   175       -2.158859  0.336
  1217   175       -2.160800  0.327
  1218   175       -2.160700  0.252
  1219   176       -2.146361  0.285
  1220   176       -2.139623  0.355
  1221   176       -2.129868  0.383
  1222   176       -2.118351  0.397
  1223   176       -2.105772  0.406
  1224   176       -2.092835  0.411
  1225   176       -2.079769  0.413
  1226   176       -2.067077  0.415
  1227   176       -2.054854  0.416
  1228   176       -2.044627  0.416
  1229   176       -2.037496  0.416
  1230   176       -2.034640  0.416
  1231   176       -2.037351  0.414
  1232   176       -2.046402  0.408
  1233   176       -2.061972  0.400
  1234   176       -2.083051  0.388
  1235   176       -2.108638  0.368
  1236   176       -2.136180  0.338
  1237   176       -2.163363  0.279
  1238   175       -2.228698  0.241
  1239   175       -2.248923  0.326
  1240   175       -2.275829  0.331
  1241   175       -2.304132  0.294
